building_id,vegetation_presence,solar_panel_presence,facade_material,roof_type,window_wall_ratio,surrounding_green_space,green_certification,solar_installation,green_roof,year_built,insulation_type,hvac_type,building_function,energy_consumption_sqft,carbon_emission_tons,rainwater_harvesting,smart_systems,Environment Design,energy_efficiency_score
5198,1,0,recycled,flat,0.22,0.37,GreenMark,0,0,1999,standard,renewable,industrial,27.15,12.01,1,0,Non-Green,E
5199,0,0,recycled,flat,0.69,0.51,,0,1,1990,eco,conventional,institutional,20.27,9.23,0,1,Non-Green,C
5200,0,0,recycled,flat,0.5,0.24,GreenMark,0,0,1990,standard,renewable,institutional,8.52,3.48,0,0,Non-Green,C
5201,0,0,concrete,flat,0.78,0.45,,0,0,1981,none,conventional,commercial,82.96,38.41,1,0,Non-Green,C
5202,0,1,glass,flat,0.54,0.0,GreenMark,1,1,1995,eco,conventional,institutional,9.87,3.67,1,1,Green,A
5203,0,0,recycled,flat,0.83,0.27,BREEAM,0,1,2009,eco,renewable,residential,5.0,1.03,1,1,Green,B
5204,1,1,wood,green,0.8,0.15,LEED,1,0,1994,eco,conventional,residential,5.0,1.0,0,0,Non-Green,A
5205,1,1,bamboo,green,0.64,0.28,LEED,1,1,1971,none,conventional,institutional,13.62,7.04,0,1,Green,C
5206,1,0,bamboo,flat,0.42,0.49,BREEAM,0,1,1971,standard,renewable,residential,10.36,5.2,0,1,Green,C
5207,0,1,concrete,green,0.65,0.21,BREEAM,1,1,1994,standard,conventional,institutional,5.39,3.18,1,1,Non-Green,A
5208,0,0,wood,green,0.3,0.34,BREEAM,0,0,1994,standard,renewable,industrial,21.83,9.26,0,1,Green,D
5209,0,1,glass,flat,0.49,0.12,LEED,1,0,1986,standard,renewable,institutional,17.13,7.33,0,1,Non-Green,C
5210,0,0,recycled,flat,0.75,0.25,BREEAM,0,1,1967,eco,conventional,industrial,10.95,5.71,0,1,Non-Green,B
5211,1,1,recycled,green,0.54,0.52,GreenMark,1,0,1982,eco,conventional,commercial,20.27,9.39,0,1,Non-Green,C
5212,1,0,recycled,flat,0.29,0.73,GreenMark,0,0,2003,standard,conventional,institutional,44.38,20.15,0,1,Green,D
5213,0,0,recycled,green,0.53,0.11,GreenMark,0,0,2000,standard,renewable,commercial,5.0,1.0,0,1,Non-Green,A
5214,1,1,bamboo,green,0.61,0.61,GreenMark,1,0,1994,standard,conventional,industrial,5.0,1.02,0,0,Non-Green,A
5215,1,0,concrete,flat,0.56,0.2,GreenMark,0,0,2016,standard,conventional,commercial,55.06,25.41,0,0,Non-Green,D
5216,0,0,concrete,green,0.3,0.12,GreenMark,0,1,2001,standard,conventional,residential,19.09,8.62,0,0,Non-Green,B
5217,1,0,concrete,flat,0.89,0.77,,0,0,1967,none,renewable,residential,32.9,14.91,0,0,Green,D
5218,0,1,steel,green,0.51,0.56,BREEAM,1,0,2016,none,conventional,commercial,31.91,15.21,1,0,Non-Green,C
5219,1,0,glass,green,0.27,0.54,LEED,0,0,1976,none,conventional,commercial,50.31,22.48,1,1,Non-Green,D
5220,1,0,concrete,green,0.24,0.6,LEED,0,0,1992,standard,conventional,commercial,16.53,8.1,0,0,Non-Green,C
5221,1,0,concrete,flat,0.39,0.1,,0,0,1979,none,renewable,institutional,33.59,14.63,0,0,Green,C
5222,1,0,steel,flat,0.52,0.22,BREEAM,0,1,1974,none,conventional,institutional,85.13,38.2,0,0,Green,E
5223,0,0,steel,flat,0.59,0.18,GreenMark,0,0,1974,standard,renewable,commercial,21.53,8.91,0,0,Non-Green,C
5224,0,0,bamboo,flat,0.65,0.26,LEED,0,0,1989,eco,conventional,industrial,14.13,7.02,0,1,Green,C
5225,1,0,steel,green,0.79,0.12,,0,1,1975,standard,conventional,industrial,54.31,23.88,0,0,Non-Green,C
5226,0,0,bamboo,green,0.59,0.19,,0,0,2016,standard,conventional,industrial,39.89,17.71,0,0,Non-Green,B
5227,1,0,glass,flat,0.87,0.68,BREEAM,0,0,2000,none,conventional,residential,89.0,39.76,0,1,Non-Green,E
5228,0,1,bamboo,flat,0.63,0.1,BREEAM,1,0,1983,none,conventional,commercial,79.03,36.77,0,0,Green,E
5229,0,0,glass,green,0.67,0.08,GreenMark,0,1,1988,eco,conventional,industrial,13.89,6.64,0,0,Non-Green,A
5230,1,0,wood,green,0.27,0.33,BREEAM,0,0,1999,standard,conventional,institutional,53.12,25.0,0,1,Non-Green,E
5231,1,1,wood,green,0.46,0.45,BREEAM,1,1,1990,none,renewable,industrial,20.71,9.99,0,1,Green,D
5232,1,0,glass,flat,0.22,0.09,BREEAM,0,0,1983,none,renewable,commercial,19.73,8.27,1,0,Green,B
5233,1,1,wood,green,0.32,0.19,,1,0,2008,standard,conventional,commercial,61.57,28.15,1,1,Non-Green,D
5234,0,0,steel,flat,0.38,0.35,LEED,0,0,2011,none,conventional,industrial,88.66,39.99,0,1,Non-Green,E
5235,1,0,steel,green,0.6,0.35,LEED,0,0,1969,none,conventional,residential,33.31,15.17,0,0,Green,C
5236,1,0,recycled,green,0.42,0.43,,0,1,1991,none,renewable,residential,16.83,7.7,0,1,Green,C
5237,1,1,bamboo,flat,0.74,0.59,BREEAM,1,0,1976,none,conventional,residential,60.81,27.37,0,0,Green,E
5238,0,1,bamboo,flat,0.58,0.06,GreenMark,1,0,1968,eco,conventional,institutional,15.16,7.01,0,1,Green,C
5239,1,0,concrete,flat,0.52,0.46,BREEAM,0,0,1987,standard,conventional,commercial,36.23,17.34,0,1,Green,D
5240,0,0,glass,green,0.38,0.02,,0,1,2004,standard,renewable,institutional,9.01,3.55,0,0,Green,A
5241,0,1,steel,green,0.3,0.17,GreenMark,1,0,2008,standard,renewable,industrial,17.27,8.26,0,0,Green,C
5242,1,0,concrete,flat,0.6,0.64,,0,0,2006,eco,conventional,industrial,29.95,13.3,0,1,Non-Green,B
5243,0,0,recycled,flat,0.85,0.49,,0,0,1995,eco,conventional,industrial,24.68,10.93,0,1,Non-Green,B
5244,0,1,bamboo,green,0.31,0.1,,1,1,1983,eco,renewable,residential,5.0,1.0,0,0,Non-Green,B
5245,0,1,bamboo,flat,0.61,0.58,GreenMark,1,0,1992,none,conventional,institutional,34.23,16.17,0,1,Green,C
5246,0,0,recycled,flat,0.76,0.59,,0,0,1982,eco,conventional,commercial,36.62,16.74,0,1,Green,D
5247,0,1,steel,flat,0.37,0.09,BREEAM,1,0,1995,standard,conventional,commercial,41.37,19.09,1,0,Green,C
5248,1,1,recycled,flat,0.73,0.34,LEED,1,0,1975,none,conventional,commercial,30.91,14.46,0,1,Green,C
5249,1,0,bamboo,green,0.66,0.47,,0,0,1971,standard,conventional,residential,16.84,8.0,0,1,Green,A
5250,1,0,glass,green,0.31,0.62,LEED,0,0,1972,eco,conventional,commercial,5.0,1.0,0,1,Non-Green,A
5251,1,0,concrete,green,0.27,0.7,,0,1,1967,none,conventional,residential,74.58,34.61,0,0,Green,D
5252,0,1,glass,flat,0.78,0.09,BREEAM,1,1,2006,standard,conventional,residential,30.41,14.57,1,1,Green,C
5253,1,1,bamboo,flat,0.69,0.68,,1,1,1971,none,conventional,industrial,111.7,50.08,0,1,Green,E
5254,0,0,glass,flat,0.47,0.45,BREEAM,0,0,1985,eco,renewable,commercial,9.2,3.61,0,0,Non-Green,B
5255,0,1,wood,flat,0.3,0.43,LEED,1,1,1961,eco,conventional,commercial,10.3,4.69,0,0,Non-Green,B
5256,0,0,bamboo,green,0.46,0.43,LEED,0,0,1982,none,conventional,institutional,27.55,12.85,0,0,Non-Green,D
5257,0,0,concrete,green,0.29,0.3,LEED,0,0,2015,eco,conventional,residential,5.0,1.0,0,0,Green,A
5258,0,0,wood,flat,0.44,0.33,LEED,0,0,2019,eco,renewable,industrial,7.26,4.01,0,1,Green,C
5259,1,0,wood,green,0.47,0.61,GreenMark,0,0,2012,none,renewable,residential,33.12,15.78,1,0,Non-Green,E
5260,1,1,concrete,flat,0.26,0.29,LEED,1,0,1967,eco,renewable,industrial,12.69,6.42,0,1,Green,D
5261,0,0,bamboo,green,0.69,0.21,GreenMark,0,0,2016,eco,conventional,industrial,19.12,8.34,0,0,Green,B
5262,0,1,wood,green,0.51,0.16,GreenMark,1,0,1970,eco,conventional,industrial,26.83,11.61,0,0,Green,C
5263,0,0,glass,green,0.53,0.12,LEED,0,0,1979,eco,conventional,residential,16.23,7.31,1,0,Green,C
5264,1,0,glass,green,0.42,0.77,BREEAM,0,0,1993,none,conventional,residential,32.86,15.54,0,1,Non-Green,B
5265,0,1,glass,flat,0.67,0.03,,1,1,1978,eco,conventional,commercial,39.04,18.04,0,1,Non-Green,C
5266,1,0,glass,green,0.36,0.69,GreenMark,0,1,1997,standard,renewable,commercial,17.88,7.54,1,1,Non-Green,C
5267,0,0,concrete,green,0.47,0.22,,0,1,1980,eco,conventional,institutional,30.45,13.82,0,1,Green,C
5268,1,0,glass,green,0.5,0.73,LEED,0,1,1990,none,conventional,residential,37.75,17.25,0,0,Green,D
5269,1,1,glass,green,0.89,0.46,GreenMark,1,1,1998,standard,conventional,commercial,57.0,25.62,0,1,Non-Green,D
5270,0,0,concrete,green,0.33,0.71,BREEAM,0,0,1993,standard,conventional,commercial,26.41,12.27,1,1,Non-Green,B
5271,1,0,recycled,flat,0.69,0.4,LEED,0,1,2004,none,conventional,institutional,67.67,31.66,0,1,Non-Green,E
5272,1,0,wood,green,0.65,0.68,BREEAM,0,0,2012,eco,conventional,institutional,18.7,7.7,1,1,Green,C
5273,0,0,bamboo,green,0.26,0.25,,0,1,2014,standard,renewable,institutional,14.59,6.25,0,0,Non-Green,B
5274,1,1,bamboo,flat,0.54,0.05,,1,0,1965,none,renewable,residential,31.22,13.36,1,0,Green,D
5275,1,0,concrete,green,0.77,0.27,LEED,0,0,1964,eco,renewable,institutional,9.72,3.78,0,1,Non-Green,C
5276,0,0,bamboo,flat,0.86,0.6,,0,1,1974,eco,renewable,industrial,27.08,12.54,0,1,Non-Green,E
5277,1,0,wood,flat,0.71,0.68,,0,0,2023,standard,renewable,institutional,23.96,11.11,0,1,Green,C
5278,0,0,recycled,flat,0.36,0.29,LEED,0,0,1990,none,renewable,institutional,11.03,5.66,1,0,Green,B
5279,1,1,concrete,flat,0.31,0.27,LEED,1,0,1980,standard,conventional,institutional,19.2,8.17,0,1,Green,C
5280,0,0,bamboo,green,0.41,0.34,,0,0,2011,standard,conventional,industrial,45.14,20.3,0,0,Non-Green,C
5281,0,1,steel,flat,0.85,0.64,BREEAM,1,1,2022,none,renewable,institutional,22.87,10.84,0,1,Green,D
5282,1,0,steel,green,0.88,0.14,BREEAM,0,0,2012,none,conventional,residential,57.54,25.32,1,1,Non-Green,D
5283,0,0,recycled,green,0.66,0.41,,0,0,1995,eco,renewable,industrial,5.0,1.66,0,1,Non-Green,A
5284,0,1,bamboo,green,0.41,0.51,BREEAM,1,1,1995,standard,renewable,industrial,8.2,3.03,1,0,Green,A
5285,1,0,recycled,green,0.73,0.04,,0,1,2014,none,conventional,commercial,61.02,28.33,0,1,Green,D
5286,1,1,wood,flat,0.4,0.51,LEED,1,0,1966,standard,renewable,institutional,18.01,8.02,0,0,Non-Green,D
5287,0,1,steel,green,0.54,0.44,BREEAM,1,1,1978,none,conventional,industrial,25.26,10.59,0,0,Non-Green,A
5288,1,0,wood,green,0.57,0.14,,0,0,1985,eco,renewable,residential,9.03,4.38,0,1,Green,B
5289,1,0,concrete,green,0.85,0.53,LEED,0,0,1986,eco,renewable,commercial,5.0,1.41,0,1,Green,B
5290,1,1,glass,flat,0.74,0.53,GreenMark,1,1,2022,standard,conventional,institutional,68.88,31.24,1,1,Green,E
5291,0,0,concrete,flat,0.27,0.55,,0,1,1976,none,conventional,industrial,136.38,62.82,0,0,Green,E
5292,0,0,wood,flat,0.44,0.63,LEED,0,0,2002,none,renewable,institutional,5.0,2.29,0,0,Green,B
5293,0,0,concrete,green,0.49,0.25,LEED,0,0,1994,none,conventional,commercial,35.64,16.52,1,1,Green,C
5294,0,0,steel,flat,0.28,0.22,BREEAM,0,0,1981,none,conventional,industrial,74.22,34.63,0,1,Non-Green,D
5295,1,1,glass,green,0.26,0.68,LEED,1,1,1989,standard,conventional,commercial,8.13,4.03,0,0,Non-Green,A
5296,1,0,glass,green,0.59,0.44,BREEAM,0,1,1980,eco,renewable,industrial,5.0,1.79,0,1,Green,B
5297,1,0,steel,flat,0.78,0.14,,0,0,2009,standard,renewable,industrial,24.76,12.13,0,1,Green,B
5298,1,0,recycled,green,0.34,0.67,GreenMark,0,0,1972,eco,renewable,industrial,12.62,5.68,0,0,Non-Green,D
5299,0,0,glass,green,0.62,0.1,LEED,0,0,1986,none,renewable,commercial,27.29,11.86,0,1,Non-Green,D
5300,0,0,wood,flat,0.78,0.36,LEED,0,1,1977,standard,conventional,residential,13.72,6.88,0,1,Green,C
5301,1,1,concrete,green,0.22,0.71,LEED,1,0,1998,standard,renewable,commercial,5.0,1.02,0,1,Non-Green,A
5302,1,0,concrete,green,0.51,0.51,BREEAM,0,0,2019,eco,renewable,institutional,5.0,1.0,1,1,Green,A
5303,0,1,glass,flat,0.7,0.38,GreenMark,1,1,1987,none,renewable,institutional,13.68,6.33,0,0,Green,B
5304,1,1,bamboo,flat,0.47,0.32,GreenMark,1,0,1986,standard,renewable,industrial,9.85,4.45,0,0,Non-Green,B
5305,0,0,recycled,green,0.54,0.19,,0,0,2014,standard,conventional,industrial,36.11,16.61,0,0,Non-Green,C
5306,1,0,concrete,flat,0.7,0.69,,0,0,1970,standard,conventional,commercial,99.19,44.81,0,0,Non-Green,E
5307,0,0,recycled,flat,0.27,0.8,GreenMark,0,0,2020,eco,renewable,institutional,5.0,1.0,0,0,Non-Green,B
5308,1,0,bamboo,flat,0.88,0.34,LEED,0,1,1984,standard,conventional,commercial,27.49,11.73,0,0,Green,C
5309,0,1,bamboo,flat,0.68,0.68,,1,0,2018,none,conventional,institutional,126.08,56.64,0,0,Green,E
5310,0,1,steel,flat,0.34,0.54,,1,0,1985,eco,conventional,commercial,41.92,18.79,0,1,Green,C
5311,1,0,concrete,flat,0.29,0.22,LEED,0,0,2020,standard,renewable,residential,26.11,11.34,0,0,Green,E
5312,1,0,bamboo,green,0.4,0.71,GreenMark,0,0,1977,standard,renewable,industrial,5.0,1.0,0,0,Non-Green,A
5313,0,1,concrete,flat,0.42,0.43,BREEAM,1,0,1984,eco,conventional,industrial,20.62,9.42,0,0,Non-Green,C
5314,0,1,wood,flat,0.32,0.25,BREEAM,1,0,2023,eco,conventional,residential,5.0,1.0,0,1,Green,A
5315,1,0,glass,flat,0.67,0.07,GreenMark,0,1,1976,eco,conventional,commercial,14.17,6.76,0,1,Non-Green,B
5316,0,0,glass,flat,0.21,0.61,LEED,0,1,1972,eco,renewable,residential,5.0,1.0,0,0,Green,A
5317,0,0,concrete,green,0.21,0.32,BREEAM,0,1,1966,eco,conventional,commercial,6.23,2.53,0,1,Green,B
5318,1,1,glass,green,0.2,0.34,GreenMark,1,1,2003,standard,conventional,commercial,39.28,17.19,0,0,Non-Green,C
5319,0,0,bamboo,flat,0.42,0.39,LEED,0,1,1988,eco,conventional,institutional,5.0,1.44,0,1,Non-Green,A
5320,0,0,concrete,green,0.58,0.45,BREEAM,0,1,2007,eco,renewable,institutional,5.0,1.0,0,1,Non-Green,A
5321,0,0,glass,green,0.79,0.07,LEED,0,0,1967,standard,conventional,residential,5.0,1.0,0,0,Non-Green,A
5322,1,0,recycled,flat,0.23,0.34,BREEAM,0,0,1981,standard,renewable,institutional,14.88,6.89,0,1,Green,D
5323,0,0,glass,green,0.5,0.4,BREEAM,0,0,1977,eco,conventional,residential,8.58,4.0,0,1,Non-Green,B
5324,1,1,steel,green,0.71,0.73,,1,0,1994,standard,conventional,residential,67.56,29.9,1,0,Green,D
5325,1,0,bamboo,green,0.61,0.08,BREEAM,0,1,2023,none,conventional,commercial,25.93,12.42,0,1,Non-Green,C
5326,1,0,wood,flat,0.76,0.68,,0,0,1996,standard,conventional,residential,79.72,36.87,0,1,Green,E
5327,0,0,concrete,green,0.34,0.67,LEED,0,0,2006,standard,conventional,commercial,26.59,12.29,0,0,Non-Green,C
5328,0,0,glass,green,0.69,0.25,GreenMark,0,0,1973,standard,renewable,industrial,16.5,6.95,1,1,Non-Green,B
5329,0,0,wood,green,0.34,0.53,,0,0,2002,standard,conventional,commercial,33.07,14.39,0,1,Green,C
5330,1,0,bamboo,flat,0.79,0.59,LEED,0,1,1996,none,renewable,residential,19.1,8.09,0,1,Green,C
5331,0,0,bamboo,flat,0.49,0.59,,0,0,2002,none,conventional,residential,109.69,49.71,0,1,Green,E
5332,0,0,bamboo,flat,0.69,0.63,BREEAM,0,0,2015,none,renewable,institutional,35.53,15.5,0,0,Green,E
5333,0,0,recycled,green,0.48,0.5,,0,0,1981,standard,renewable,institutional,10.28,5.23,1,1,Non-Green,B
5334,0,0,concrete,flat,0.87,0.04,GreenMark,0,1,1998,eco,conventional,commercial,13.73,6.06,1,0,Non-Green,A
5335,0,1,concrete,flat,0.58,0.46,GreenMark,1,0,1965,standard,renewable,commercial,16.87,7.98,0,0,Non-Green,C
5336,0,1,wood,green,0.71,0.69,LEED,1,1,2019,none,conventional,industrial,16.14,7.75,0,0,Non-Green,A
5337,1,0,glass,green,0.22,0.27,BREEAM,0,0,1989,eco,conventional,commercial,8.67,4.67,0,1,Non-Green,B
5338,0,0,recycled,flat,0.43,0.46,BREEAM,0,0,1968,eco,renewable,industrial,6.5,3.2,0,0,Green,C
5339,0,1,glass,flat,0.34,0.3,BREEAM,1,0,2003,eco,renewable,commercial,7.49,4.25,0,0,Non-Green,C
5340,1,0,glass,green,0.25,0.07,LEED,0,0,2004,standard,renewable,residential,5.0,2.12,0,0,Green,B
5341,1,1,glass,flat,0.24,0.02,GreenMark,1,0,2015,standard,conventional,industrial,52.66,23.98,0,0,Green,C
5342,0,1,steel,flat,0.34,0.26,GreenMark,1,0,2002,eco,conventional,commercial,38.09,17.57,1,1,Non-Green,D
5343,0,0,glass,flat,0.57,0.43,BREEAM,0,0,1991,standard,conventional,commercial,48.16,21.4,0,0,Green,D
5344,1,0,concrete,flat,0.61,0.62,,0,0,1963,none,renewable,commercial,24.44,11.51,0,0,Non-Green,B
5345,1,1,bamboo,green,0.82,0.08,BREEAM,1,0,1963,eco,conventional,residential,5.0,1.0,0,0,Green,A
5346,1,0,concrete,flat,0.71,0.64,BREEAM,0,0,1966,eco,renewable,commercial,6.43,3.47,0,0,Non-Green,C
5347,0,0,recycled,flat,0.7,0.61,,0,1,1984,eco,conventional,commercial,8.32,3.2,0,0,Green,A
5348,1,0,bamboo,green,0.69,0.56,,0,0,1997,eco,conventional,industrial,38.03,17.04,0,0,Non-Green,C
5349,1,0,steel,flat,0.58,0.1,GreenMark,0,0,1972,eco,conventional,residential,32.89,14.81,0,1,Green,D
5350,1,1,recycled,flat,0.48,0.36,LEED,1,0,2019,standard,conventional,institutional,23.87,10.78,0,0,Green,D
5351,1,1,recycled,green,0.86,0.64,BREEAM,1,0,2017,none,renewable,institutional,18.13,7.79,0,0,Green,D
5352,1,1,concrete,flat,0.43,0.37,GreenMark,1,0,2004,standard,conventional,institutional,49.23,22.93,0,0,Green,D
5353,0,0,bamboo,green,0.72,0.32,LEED,0,0,1971,standard,conventional,commercial,16.15,7.87,0,0,Green,C
5354,0,0,steel,green,0.34,0.39,GreenMark,0,1,2016,none,renewable,institutional,13.39,6.76,0,0,Non-Green,C
5355,1,0,recycled,green,0.67,0.03,BREEAM,0,1,1967,none,conventional,commercial,5.0,2.26,0,1,Green,A
5356,0,0,glass,flat,0.39,0.49,GreenMark,0,0,1996,standard,conventional,residential,35.48,16.54,0,1,Non-Green,D
5357,1,0,glass,flat,0.2,0.04,BREEAM,0,0,2017,eco,conventional,residential,36.07,15.64,0,0,Non-Green,D
5358,1,1,steel,green,0.85,0.14,LEED,1,0,1980,none,renewable,residential,5.0,1.0,0,0,Non-Green,A
5359,0,1,steel,green,0.68,0.12,,1,0,1994,standard,conventional,institutional,28.17,12.85,0,0,Non-Green,B
5360,1,0,steel,green,0.51,0.35,GreenMark,0,0,2017,none,conventional,institutional,67.56,30.29,0,1,Green,D
5361,1,0,wood,flat,0.36,0.16,,0,1,2012,none,conventional,institutional,79.31,35.31,1,1,Green,C
5362,1,0,bamboo,flat,0.46,0.2,,0,0,2007,eco,conventional,residential,60.41,26.61,0,1,Green,E
5363,0,0,recycled,green,0.37,0.62,,0,0,2001,standard,conventional,institutional,41.55,19.67,0,0,Non-Green,D
5364,1,1,steel,flat,0.56,0.0,BREEAM,1,0,1996,none,conventional,institutional,18.38,8.91,0,1,Non-Green,B
5365,1,0,concrete,flat,0.85,0.72,LEED,0,1,1980,none,renewable,industrial,11.68,4.4,0,1,Non-Green,B
5366,1,1,recycled,green,0.23,0.69,,1,0,2011,standard,conventional,institutional,9.66,4.73,0,0,Non-Green,A
5367,0,0,bamboo,flat,0.3,0.31,BREEAM,0,1,1967,none,renewable,institutional,24.62,12.0,0,0,Non-Green,E
5368,1,0,recycled,green,0.43,0.37,BREEAM,0,0,2007,standard,conventional,residential,22.3,9.35,0,1,Green,C
5369,0,1,bamboo,green,0.55,0.51,,1,0,2018,eco,conventional,commercial,28.35,13.06,1,1,Non-Green,C
5370,0,0,steel,flat,0.68,0.22,BREEAM,0,0,2015,eco,conventional,residential,21.74,10.26,0,1,Green,C
5371,1,0,bamboo,green,0.4,0.17,,0,0,2011,standard,conventional,industrial,28.46,13.57,0,0,Non-Green,A
5372,1,0,concrete,flat,0.73,0.69,,0,0,2002,none,conventional,institutional,49.09,22.45,1,1,Green,B
5373,0,0,wood,flat,0.37,0.36,,0,1,2007,standard,conventional,commercial,91.92,42.02,1,0,Green,E
5374,1,1,glass,green,0.67,0.19,,1,0,2008,standard,conventional,industrial,55.64,24.52,1,1,Green,C
5375,0,0,wood,green,0.63,0.56,LEED,0,0,1987,eco,renewable,industrial,5.0,1.23,0,1,Non-Green,A
5376,1,1,bamboo,flat,0.24,0.55,BREEAM,1,0,2020,none,renewable,residential,15.35,7.73,0,0,Non-Green,C
5377,1,0,bamboo,green,0.77,0.79,BREEAM,0,0,1980,standard,conventional,industrial,18.64,8.88,0,0,Non-Green,C
5378,0,0,bamboo,green,0.33,0.29,,0,1,2002,eco,conventional,residential,25.24,11.39,0,1,Green,C
5379,1,1,recycled,flat,0.53,0.57,,1,0,2022,none,conventional,commercial,112.02,51.23,0,0,Green,E
5380,1,0,wood,green,0.58,0.43,BREEAM,0,0,1981,standard,conventional,residential,5.0,1.11,0,0,Non-Green,A
5381,1,0,steel,flat,0.42,0.64,BREEAM,0,0,1978,standard,conventional,institutional,37.08,17.04,1,0,Non-Green,D
5382,1,0,recycled,flat,0.73,0.33,GreenMark,0,1,1981,none,conventional,commercial,46.83,20.61,0,0,Non-Green,C
5383,1,0,bamboo,green,0.86,0.53,BREEAM,0,0,1965,eco,conventional,commercial,12.82,5.53,1,1,Non-Green,C
5384,0,0,wood,green,0.55,0.28,BREEAM,0,0,2006,standard,conventional,institutional,11.2,5.04,1,1,Green,B
5385,1,0,wood,flat,0.31,0.69,BREEAM,0,0,2023,eco,conventional,institutional,13.63,6.37,0,0,Green,C
5386,0,0,concrete,green,0.52,0.08,BREEAM,0,0,2012,eco,renewable,residential,5.0,2.03,1,1,Green,C
5387,0,0,bamboo,flat,0.45,0.54,,0,1,2010,none,conventional,institutional,67.25,29.87,0,1,Non-Green,D
5388,1,1,recycled,flat,0.8,0.39,LEED,1,0,1971,standard,conventional,institutional,18.12,8.91,1,1,Green,C
5389,0,0,recycled,flat,0.22,0.65,GreenMark,0,0,2021,none,conventional,residential,5.0,1.62,0,0,Green,A
5390,1,1,concrete,flat,0.74,0.78,LEED,1,0,2011,standard,conventional,residential,15.35,7.07,1,1,Non-Green,B
5391,0,0,concrete,green,0.52,0.01,GreenMark,0,0,2007,none,conventional,commercial,62.43,29.03,1,0,Green,D
5392,1,0,bamboo,flat,0.72,0.17,BREEAM,0,0,2009,eco,renewable,institutional,11.21,4.84,1,0,Non-Green,D
5393,0,1,bamboo,flat,0.39,0.26,GreenMark,1,1,1991,eco,conventional,industrial,5.06,2.31,0,1,Non-Green,A
5394,1,0,recycled,green,0.69,0.18,LEED,0,0,1970,standard,renewable,residential,5.0,1.0,0,0,Green,A
5395,1,1,bamboo,flat,0.89,0.06,LEED,1,0,1978,standard,conventional,industrial,43.38,18.87,0,1,Non-Green,D
5396,0,0,bamboo,green,0.65,0.44,BREEAM,0,0,1986,eco,conventional,residential,5.0,1.0,0,0,Non-Green,A
5397,1,0,glass,flat,0.65,0.4,LEED,0,1,2000,standard,renewable,industrial,16.77,7.2,1,0,Non-Green,C
5398,1,0,glass,green,0.35,0.42,BREEAM,0,0,1990,standard,conventional,residential,23.27,10.38,0,0,Non-Green,C
5399,1,0,bamboo,green,0.65,0.29,GreenMark,0,0,1979,eco,renewable,commercial,5.0,2.08,1,0,Green,B
5400,0,1,recycled,flat,0.58,0.26,BREEAM,1,1,1960,standard,renewable,industrial,24.78,12.06,0,0,Non-Green,E
5401,0,0,wood,green,0.9,0.31,GreenMark,0,0,1982,none,conventional,institutional,24.53,11.04,1,0,Green,C
5402,0,1,recycled,green,0.54,0.61,,1,0,1976,standard,renewable,industrial,17.25,7.94,1,1,Non-Green,B
5403,0,1,bamboo,green,0.47,0.6,LEED,1,0,1962,eco,conventional,residential,5.0,1.45,0,1,Green,C
5404,1,0,recycled,flat,0.68,0.79,GreenMark,0,0,1965,eco,conventional,commercial,27.29,11.75,0,1,Green,D
5405,1,0,glass,green,0.49,0.13,BREEAM,0,0,2001,none,conventional,institutional,67.24,30.57,0,0,Non-Green,D
5406,1,1,wood,green,0.65,0.73,LEED,1,1,1993,standard,conventional,institutional,20.01,9.18,1,0,Non-Green,C
5407,1,1,glass,flat,0.57,0.58,LEED,1,0,1982,eco,renewable,institutional,5.0,1.0,1,0,Green,A
5408,1,0,glass,green,0.82,0.48,BREEAM,0,0,1981,eco,renewable,institutional,9.55,3.91,0,0,Non-Green,C
5409,0,0,recycled,flat,0.32,0.11,LEED,0,0,1972,none,conventional,institutional,64.93,30.33,0,1,Green,E
5410,1,0,steel,flat,0.34,0.07,,0,0,1982,standard,conventional,commercial,58.79,27.24,0,1,Non-Green,C
5411,1,1,wood,flat,0.52,0.75,BREEAM,1,1,2010,eco,conventional,commercial,17.43,7.19,0,0,Green,B
5412,0,0,concrete,green,0.36,0.77,BREEAM,0,0,1979,eco,renewable,residential,5.13,3.17,1,1,Green,C
5413,0,1,steel,flat,0.44,0.51,GreenMark,1,1,1986,none,renewable,institutional,26.53,11.86,0,1,Non-Green,D
5414,0,0,recycled,flat,0.41,0.6,GreenMark,0,1,1967,none,renewable,residential,33.57,15.73,1,1,Green,E
5415,1,0,wood,green,0.65,0.18,,0,1,1970,eco,conventional,industrial,36.7,16.61,0,1,Non-Green,C
5416,1,0,bamboo,green,0.41,0.73,LEED,0,0,2016,eco,conventional,residential,5.0,1.0,1,1,Non-Green,A
5417,1,0,bamboo,flat,0.78,0.43,LEED,0,0,1973,none,renewable,commercial,19.68,8.66,0,1,Non-Green,C
5418,1,0,bamboo,flat,0.54,0.4,LEED,0,0,1988,eco,renewable,institutional,10.48,5.36,0,1,Green,D
5419,1,0,glass,green,0.5,0.21,LEED,0,0,1973,standard,renewable,industrial,5.78,2.37,0,1,Green,A
